"id_policy","id_client","id_vehicle","id_claim","id_year","claim_amount","claim_nb"
"A00002916-V01","A00002916","V01","CL02","Year 0",155.22,1
"A00002916-V01","A00002916","V01","CL03","Year 0",1873.97,1
"A00002916-V01","A00002916","V01","CL04","Year 0",702,1
"A00002924-V01","A00002924","V01","CL01","Year 0",104.07,1
"A00002933-V01","A00002933","V01","CL01","Year 0",433.9,1
"A00002949-V01","A00002949","V01","CL01","Year 0",31.25,1
"A00002950-V01","A00002950","V01","CL01","Year 0",1538.19,1
"A00002962-V02","A00002962","V02","CL01","Year 0",108.76,1
"A00002968-V02","A00002968","V02","CL01","Year 0",3954.74,1
"A00002973-V01","A00002973","V01","CL01","Year 0",281.78,1
"A00002982-V01","A00002982","V01","CL01","Year 0",183.59,1
"A00003003-V01","A00003003","V01","CL01","Year 0",904.66,1
"A00003003-V01","A00003003","V01","CL02","Year 0",312.08,1
"A00003010-V02","A00003010","V02","CL01","Year 0",-48.01,1
"A00003013-V01","A00003013","V01","CL01","Year 0",1009.82,1
"A00003013-V01","A00003013","V01","CL02","Year 0",203.75,1
"A00003014-V02","A00003014","V02","CL01","Year 0",92.03,1
"A00003014-V02","A00003014","V02","CL02","Year 0",987.8,1
"A00003045-V02","A00003045","V02","CL01","Year 0",-108.68,1
"A00003049-V01","A00003049","V01","CL01","Year 0",932.48,1
"A00003052-V03","A00003052","V03","CL01","Year 0",938.38,1
"A00003065-V01","A00003065","V01","CL01","Year 0",38.23,1
"A00003065-V02","A00003065","V02","CL01","Year 0",96.02,1
"A00003067-V01","A00003067","V01","CL01","Year 0",281.56,1
"A00003073-V02","A00003073","V02","CL01","Year 0",5243.58,1
"A00003074-V01","A00003074","V01","CL01","Year 0",104.9,1
"A00003090-V01","A00003090","V01","CL01","Year 0",394.3,1
"A00003131-V04","A00003131","V04","CL01","Year 0",4542.85,1
"A00003144-V01","A00003144","V01","CL01","Year 0",143.01,1
"A00003148-V01","A00003148","V01","CL01","Year 0",385.45,1
"A00003153-V01","A00003153","V01","CL01","Year 0",129.31,1
"A00003168-V01","A00003168","V01","CL01","Year 0",1997.8,1
"A00003194-V02","A00003194","V02","CL01","Year 0",30.43,1
"A00003195-V01","A00003195","V01","CL01","Year 0",4305.21,1
"A00003200-V01","A00003200","V01","CL01","Year 0",4.71,1
"A00003203-V02","A00003203","V02","CL01","Year 0",4662.47,1
"A00003212-V02","A00003212","V02","CL01","Year 0",113.96,1
"A00003228-V01","A00003228","V01","CL01","Year 0",1274.48,1
"A00003236-V01","A00003236","V01","CL01","Year 0",384.68,1
"A00003244-V01","A00003244","V01","CL01","Year 0",26.23,1
"A00003248-V01","A00003248","V01","CL01","Year 0",714.49,1
"A00003257-V01","A00003257","V01","CL01","Year 0",19.98,1
"A00003262-V02","A00003262","V02","CL01","Year 0",4046.75,1
"A00003269-V02","A00003269","V02","CL01","Year 0",480.22,1
"A00003287-V01","A00003287","V01","CL01","Year 0",1571.98,1
"A00003287-V02","A00003287","V02","CL01","Year 0",1260.6,1
"A00003293-V01","A00003293","V01","CL01","Year 0",28.91,1
"A00003302-V01","A00003302","V01","CL01","Year 0",-792.39,1
"A00003329-V01","A00003329","V01","CL01","Year 0",1374.05,1
"A00003330-V01","A00003330","V01","CL01","Year 0",309.68,1
"A00003334-V01","A00003334","V01","CL01","Year 0",132.54,1
"A00003337-V01","A00003337","V01","CL01","Year 0",721.46,1
"A00003338-V02","A00003338","V02","CL01","Year 0",583.66,1
"A00003345-V02","A00003345","V02","CL01","Year 0",450.25,1
"A00003346-V01","A00003346","V01","CL01","Year 0",60.72,1
"A00003353-V01","A00003353","V01","CL01","Year 0",8855.72,1
"A00003360-V01","A00003360","V01","CL01","Year 0",11.88,1
"A00003361-V01","A00003361","V01","CL01","Year 0",77.08,1
"A00003361-V02","A00003361","V02","CL01","Year 0",185.2,1
"A00003381-V01","A00003381","V01","CL01","Year 0",-577.09,1
"A00003384-V02","A00003384","V02","CL01","Year 0",3013.98,1
"A00003392-V01","A00003392","V01","CL01","Year 0",7105.22,1
"A00003425-V01","A00003425","V01","CL01","Year 0",166.22,1
"A00003429-V02","A00003429","V02","CL01","Year 0",830.97,1
"A00003430-V02","A00003430","V02","CL01","Year 0",679.26,1
"A00003436-V01","A00003436","V01","CL01","Year 0",1175.04,1
"A00003436-V01","A00003436","V01","CL02","Year 0",4390.2,1
"A00003452-V02","A00003452","V02","CL01","Year 0",3518.75,1
"A00003459-V02","A00003459","V02","CL01","Year 0",168.42,1
"A00003459-V02","A00003459","V02","CL02","Year 0",-771.35,1
"A00003463-V01","A00003463","V01","CL01","Year 0",63.15,1
"A00003472-V01","A00003472","V01","CL01","Year 0",1663.98,1
"A00003472-V01","A00003472","V01","CL02","Year 0",692.59,1
"A00003481-V01","A00003481","V01","CL01","Year 0",716.34,1
"A00003483-V01","A00003483","V01","CL01","Year 0",4.19,1
"A00003490-V02","A00003490","V02","CL01","Year 0",90.63,1
"A00003490-V02","A00003490","V02","CL02","Year 0",82.59,1
"A00003494-V02","A00003494","V02","CL01","Year 0",1983.81,1
"A00003498-V02","A00003498","V02","CL01","Year 0",104.53,1
"A00003499-V01","A00003499","V01","CL01","Year 0",-82.58,1
"A00003511-V02","A00003511","V02","CL01","Year 0",-189.7,1
"A00003530-V01","A00003530","V01","CL01","Year 0",5085.38,1
"A00003556-V01","A00003556","V01","CL01","Year 0",49.27,1
"A00003557-V01","A00003557","V01","CL01","Year 0",2188.6,1
"A00003562-V01","A00003562","V01","CL01","Year 0",159.55,1
"A00003596-V02","A00003596","V02","CL01","Year 0",1376.78,1
"A00003596-V03","A00003596","V03","CL01","Year 0",565.94,1
"A00003612-V01","A00003612","V01","CL01","Year 0",837.15,1
"A00003621-V02","A00003621","V02","CL01","Year 0",416.05,1
"A00003654-V01","A00003654","V01","CL01","Year 0",118.67,1
"A00003658-V02","A00003658","V02","CL01","Year 0",1235.05,1
"A00003659-V01","A00003659","V01","CL01","Year 0",11433.34,1
"A00003669-V02","A00003669","V02","CL01","Year 0",691.37,1
"A00003679-V01","A00003679","V01","CL01","Year 0",99.96,1
"A00003684-V01","A00003684","V01","CL01","Year 0",1431.46,1
"A00003702-V02","A00003702","V02","CL01","Year 0",3722.08,1
"A00003709-V02","A00003709","V02","CL01","Year 0",2926.44,1
"A00003721-V01","A00003721","V01","CL01","Year 0",699.3,1
"A00003726-V01","A00003726","V01","CL01","Year 0",89.56,1
"A00003726-V02","A00003726","V02","CL01","Year 0",602.33,1
"A00003736-V01","A00003736","V01","CL01","Year 0",670.17,1
"A00003738-V01","A00003738","V01","CL01","Year 0",278.72,1
"A00003742-V01","A00003742","V01","CL01","Year 0",578.98,1
"A00003742-V01","A00003742","V01","CL02","Year 0",2678.27,1
"A00003749-V04","A00003749","V04","CL01","Year 0",63.69,1
"A00003754-V01","A00003754","V01","CL01","Year 0",234.38,1
"A00003759-V02","A00003759","V02","CL01","Year 0",-176.04,1
"A00003761-V01","A00003761","V01","CL01","Year 0",428.83,1
"A00003761-V01","A00003761","V01","CL02","Year 0",644.36,1
"A00003767-V02","A00003767","V02","CL01","Year 0",66.69,1
"A00003774-V01","A00003774","V01","CL01","Year 0",2974.07,1
"A00003775-V01","A00003775","V01","CL01","Year 0",82.75,1
"A00003775-V02","A00003775","V02","CL01","Year 0",5597.25,1
"A00003781-V01","A00003781","V01","CL01","Year 0",5256.89,1
"A00003782-V01","A00003782","V01","CL01","Year 0",6242.61,1
"A00003784-V01","A00003784","V01","CL01","Year 0",101.36,1
"A00003788-V02","A00003788","V02","CL01","Year 0",1368.86,1
"A00003789-V03","A00003789","V03","CL01","Year 0",12.33,1
"A00003797-V02","A00003797","V02","CL01","Year 0",88.57,1
"A00003807-V01","A00003807","V01","CL01","Year 0",1030.47,1
"A00003819-V01","A00003819","V01","CL01","Year 0",596.7,1
"A00003835-V01","A00003835","V01","CL01","Year 0",631.05,1
"A00003835-V01","A00003835","V01","CL02","Year 0",1694.69,1
"A00003835-V02","A00003835","V02","CL01","Year 0",2866.82,1
"A00003844-V01","A00003844","V01","CL01","Year 0",1893.81,1
"A00003852-V01","A00003852","V01","CL01","Year 0",170,1
"A00003869-V02","A00003869","V02","CL01","Year 0",1076.54,1
"A00003877-V01","A00003877","V01","CL01","Year 0",71.75,1
"A00003878-V01","A00003878","V01","CL01","Year 0",1198.39,1
"A00003881-V01","A00003881","V01","CL01","Year 0",3556.27,1
"A00003897-V01","A00003897","V01","CL01","Year 0",677.38,1
"A00003912-V02","A00003912","V02","CL01","Year 0",-440.55,1
"A00003922-V01","A00003922","V01","CL01","Year 0",46.24,1
"A00003930-V02","A00003930","V02","CL01","Year 0",1670.25,1
"A00003932-V01","A00003932","V01","CL01","Year 0",4148.83,1
"A00003954-V01","A00003954","V01","CL01","Year 0",17.6,1
"A00003972-V02","A00003972","V02","CL01","Year 0",825.29,1
"A00003981-V02","A00003981","V02","CL01","Year 0",789.91,1
"A00003988-V01","A00003988","V01","CL01","Year 0",95.83,1
"A00003991-V01","A00003991","V01","CL01","Year 0",1159.94,1
"A00003992-V01","A00003992","V01","CL01","Year 0",2802.93,1
"A00003997-V02","A00003997","V02","CL01","Year 0",197.46,1
"A00003997-V02","A00003997","V02","CL02","Year 0",143.88,1
"A00003997-V04","A00003997","V04","CL01","Year 0",231.6,1
"A00004002-V01","A00004002","V01","CL01","Year 0",1766.38,1
"A00004011-V01","A00004011","V01","CL01","Year 0",1563.35,1
"A00004023-V03","A00004023","V03","CL01","Year 0",205.64,1
"A00004036-V01","A00004036","V01","CL01","Year 0",1721.6,1
"A00004046-V01","A00004046","V01","CL01","Year 0",99.28,1
"A00004051-V01","A00004051","V01","CL01","Year 0",14.48,1
"A00004051-V03","A00004051","V03","CL01","Year 0",1281.82,1
"A00004051-V03","A00004051","V03","CL02","Year 0",5454.36,1
"A00004055-V01","A00004055","V01","CL01","Year 0",68.5,1
"A00004055-V01","A00004055","V01","CL02","Year 0",-56.92,1
"A00004056-V01","A00004056","V01","CL01","Year 0",65.15,1
"A00004063-V01","A00004063","V01","CL01","Year 0",-173.6,1
"A00004071-V03","A00004071","V03","CL01","Year 0",727.5,1
"A00004078-V01","A00004078","V01","CL01","Year 0",584.67,1
"A00004083-V02","A00004083","V02","CL01","Year 0",19.26,1
"A00004083-V03","A00004083","V03","CL01","Year 0",696.16,1
"A00004084-V02","A00004084","V02","CL01","Year 0",202.84,1
"A00004085-V01","A00004085","V01","CL01","Year 0",68.07,1
"A00004085-V02","A00004085","V02","CL01","Year 0",214.51,1
"A00004111-V01","A00004111","V01","CL01","Year 0",47.66,1
"A00004111-V01","A00004111","V01","CL02","Year 0",10.28,1
"A00004113-V02","A00004113","V02","CL01","Year 0",632.41,1
"A00004128-V01","A00004128","V01","CL01","Year 0",2436.62,1
"A00004131-V01","A00004131","V01","CL01","Year 0",979.41,1
"A00004154-V01","A00004154","V01","CL01","Year 0",4002.18,1
"A00004154-V02","A00004154","V02","CL01","Year 0",88.72,1
"A00004167-V01","A00004167","V01","CL01","Year 0",148.03,1
"A00004167-V03","A00004167","V03","CL01","Year 0",341.72,1
"A00004170-V01","A00004170","V01","CL01","Year 0",50.05,1
"A00004174-V01","A00004174","V01","CL01","Year 0",4354.53,1
"A00004187-V04","A00004187","V04","CL01","Year 0",71.38,1
"A00004192-V01","A00004192","V01","CL01","Year 0",833.87,1
"A00004192-V03","A00004192","V03","CL01","Year 0",22.25,1
"A00004193-V02","A00004193","V02","CL01","Year 0",125.78,1
"A00004196-V01","A00004196","V01","CL01","Year 0",123.63,1
"A00004202-V01","A00004202","V01","CL01","Year 0",3718.98,1
"A00004203-V01","A00004203","V01","CL01","Year 0",634.22,1
"A00004221-V01","A00004221","V01","CL01","Year 0",1624.11,1
"A00004226-V01","A00004226","V01","CL01","Year 0",868.41,1
"A00004239-V03","A00004239","V03","CL01","Year 0",2920.7,1
"A00004241-V01","A00004241","V01","CL01","Year 0",118.32,1
"A00004250-V01","A00004250","V01","CL01","Year 0",2128.92,1
"A00004254-V01","A00004254","V01","CL01","Year 0",663.74,1
"A00004262-V01","A00004262","V01","CL01","Year 0",-76.23,1
"A00004264-V03","A00004264","V03","CL01","Year 0",469.45,1
"A00004265-V02","A00004265","V02","CL01","Year 0",1090.56,1
"A00004266-V02","A00004266","V02","CL01","Year 0",736.86,1
"A00004267-V01","A00004267","V01","CL01","Year 0",2044.43,1
"A00004267-V02","A00004267","V02","CL01","Year 0",116.26,1
"A00004283-V01","A00004283","V01","CL01","Year 0",1462.49,1
"A00004286-V01","A00004286","V01","CL01","Year 0",854.27,1
"A00004288-V01","A00004288","V01","CL01","Year 0",436.3,1
"A00004296-V01","A00004296","V01","CL01","Year 0",727.67,1
"A00004305-V01","A00004305","V01","CL01","Year 0",1370.33,1
"A00004325-V01","A00004325","V01","CL01","Year 0",3194.81,1
"A00004331-V01","A00004331","V01","CL01","Year 0",105.83,1
"A00004331-V01","A00004331","V01","CL02","Year 0",3458.67,1
"A00004333-V02","A00004333","V02","CL01","Year 0",1425.97,1
"A00004334-V01","A00004334","V01","CL01","Year 0",6899.03,1
"A00004352-V02","A00004352","V02","CL01","Year 0",114.59,1
"A00004367-V01","A00004367","V01","CL01","Year 0",195.59,1
"A00004389-V03","A00004389","V03","CL01","Year 0",816.65,1
"A00004389-V04","A00004389","V04","CL01","Year 0",160.14,1
"A00004398-V01","A00004398","V01","CL01","Year 0",84.65,1
"A00004402-V01","A00004402","V01","CL01","Year 0",8197.81,1
"A00004403-V01","A00004403","V01","CL01","Year 0",3127.44,1
"A00004403-V01","A00004403","V01","CL02","Year 0",1411.19,1
"A00004404-V01","A00004404","V01","CL01","Year 0",1159.4,1
"A00004404-V01","A00004404","V01","CL02","Year 0",237.71,1
"A00004409-V01","A00004409","V01","CL01","Year 0",1537.18,1
"A00004409-V01","A00004409","V01","CL02","Year 0",511.63,1
"A00004411-V01","A00004411","V01","CL01","Year 0",309.34,1
"A00004412-V01","A00004412","V01","CL01","Year 0",102.46,1
"A00004417-V01","A00004417","V01","CL01","Year 0",19.46,1
"A00004439-V05","A00004439","V05","CL01","Year 0",2545.44,1
"A00004443-V01","A00004443","V01","CL01","Year 0",3679.36,1
"A00004443-V01","A00004443","V01","CL02","Year 0",114.06,1
"A00004451-V02","A00004451","V02","CL01","Year 0",32.77,1
"A00004452-V01","A00004452","V01","CL01","Year 0",226.08,1
"A00004458-V01","A00004458","V01","CL01","Year 0",-229.95,1
"A00004466-V01","A00004466","V01","CL01","Year 0",211.68,1
"A00004474-V02","A00004474","V02","CL01","Year 0",128.12,1
"A00004476-V03","A00004476","V03","CL01","Year 0",115.41,1
"A00004479-V01","A00004479","V01","CL01","Year 0",95.1,1
"A00004485-V02","A00004485","V02","CL01","Year 0",2184.33,1
"A00004507-V01","A00004507","V01","CL01","Year 0",123.92,1
"A00004507-V01","A00004507","V01","CL02","Year 0",580.21,1
"A00004511-V02","A00004511","V02","CL01","Year 0",241.13,1
"A00004513-V01","A00004513","V01","CL01","Year 0",33.72,1
"A00004518-V02","A00004518","V02","CL01","Year 0",540.6,1
"A00004518-V03","A00004518","V03","CL01","Year 0",145.02,1
"A00004519-V01","A00004519","V01","CL01","Year 0",778.87,1
"A00004524-V02","A00004524","V02","CL01","Year 0",914.67,1
"A00004542-V02","A00004542","V02","CL01","Year 0",24.59,1
"A00004543-V02","A00004543","V02","CL01","Year 0",1085.58,1
"A00004566-V01","A00004566","V01","CL01","Year 0",488.76,1
"A00004576-V01","A00004576","V01","CL01","Year 0",76.12,1
"A00004576-V02","A00004576","V02","CL01","Year 0",451.8,1
"A00004583-V01","A00004583","V01","CL01","Year 0",926.81,1
"A00004584-V01","A00004584","V01","CL01","Year 0",99.95,1
"A00004587-V04","A00004587","V04","CL01","Year 0",367.46,1
"A00004598-V01","A00004598","V01","CL01","Year 0",3293.65,1
"A00004599-V02","A00004599","V02","CL01","Year 0",382.47,1
"A00004600-V02","A00004600","V02","CL01","Year 0",1751.43,1
"A00004601-V01","A00004601","V01","CL01","Year 0",1837.61,1
"A00004610-V01","A00004610","V01","CL01","Year 0",369.76,1
"A00004610-V03","A00004610","V03","CL01","Year 0",265.64,1
"A00004613-V01","A00004613","V01","CL01","Year 0",85.61,1
"A00004615-V02","A00004615","V02","CL01","Year 0",641.46,1
"A00004625-V01","A00004625","V01","CL01","Year 0",211.09,1
"A00004634-V01","A00004634","V01","CL01","Year 0",1629.2,1
"A00004634-V02","A00004634","V02","CL01","Year 0",432.28,1
"A00004635-V02","A00004635","V02","CL01","Year 0",1829.96,1
"A00004646-V02","A00004646","V02","CL01","Year 0",5231.26,1
"A00004653-V01","A00004653","V01","CL01","Year 0",141.36,1
"A00004659-V01","A00004659","V01","CL01","Year 0",1140.65,1
"A00004665-V01","A00004665","V01","CL01","Year 0",114.58,1
"A00004665-V01","A00004665","V01","CL02","Year 0",230.7,1
"A00004674-V01","A00004674","V01","CL01","Year 0",1241.78,1
"A00004688-V01","A00004688","V01","CL01","Year 0",36.15,1
"A00004692-V01","A00004692","V01","CL01","Year 0",1720.99,1
"A00004700-V01","A00004700","V01","CL01","Year 0",1887.5,1
"A00004702-V02","A00004702","V02","CL01","Year 0",197.75,1
"A00004710-V01","A00004710","V01","CL01","Year 0",229.7,1
"A00004712-V01","A00004712","V01","CL01","Year 0",408.56,1
"A00004717-V01","A00004717","V01","CL01","Year 0",0.07,1
"A00004717-V01","A00004717","V01","CL02","Year 0",16.95,1
"A00004722-V03","A00004722","V03","CL01","Year 0",811.74,1
"A00004726-V01","A00004726","V01","CL01","Year 0",280.02,1
"A00004735-V01","A00004735","V01","CL01","Year 0",74.65,1
"A00004736-V01","A00004736","V01","CL01","Year 0",1211.62,1
"A00004740-V01","A00004740","V01","CL01","Year 0",2.64,1
"A00004759-V01","A00004759","V01","CL01","Year 0",84.38,1
"A00004763-V02","A00004763","V02","CL01","Year 0",436.91,1
"A00004769-V01","A00004769","V01","CL01","Year 0",823.03,1
"A00004785-V01","A00004785","V01","CL01","Year 0",287.28,1
"A00004786-V01","A00004786","V01","CL01","Year 0",504.45,1
"A00004786-V01","A00004786","V01","CL02","Year 0",435.13,1
"A00004786-V03","A00004786","V03","CL01","Year 0",430.65,1
"A00004790-V01","A00004790","V01","CL01","Year 0",379.98,1
"A00004797-V03","A00004797","V03","CL01","Year 0",66,1
"A00004799-V02","A00004799","V02","CL01","Year 0",340.8,1
"A00004815-V01","A00004815","V01","CL01","Year 0",97.49,1
"A00004816-V02","A00004816","V02","CL01","Year 0",-181.08,1
"A00004832-V01","A00004832","V01","CL01","Year 0",1259.44,1
"A00004835-V01","A00004835","V01","CL01","Year 0",637.95,1
"A00004846-V01","A00004846","V01","CL01","Year 0",25165.64,1
"A00004846-V03","A00004846","V03","CL01","Year 0",3358.21,1
"A00004852-V01","A00004852","V01","CL01","Year 0",2125.71,1
"A00004852-V02","A00004852","V02","CL01","Year 0",576.17,1
"A00004859-V01","A00004859","V01","CL01","Year 0",65.03,1
"A00004860-V01","A00004860","V01","CL01","Year 0",913.61,1
"A00004861-V02","A00004861","V02","CL01","Year 0",730.5,1
"A00004865-V01","A00004865","V01","CL01","Year 0",114.98,1
"A00004871-V01","A00004871","V01","CL01","Year 0",1405.09,1
"A00004878-V01","A00004878","V01","CL01","Year 0",598.28,1
"A00004878-V03","A00004878","V03","CL01","Year 0",4147.56,1
"A00004880-V02","A00004880","V02","CL01","Year 0",-557.24,1
"A00004880-V02","A00004880","V02","CL02","Year 0",107.06,1
"A00004880-V02","A00004880","V02","CL03","Year 0",-301.86,1
"A00004883-V02","A00004883","V02","CL01","Year 0",236.75,1
"A00004884-V01","A00004884","V01","CL01","Year 0",593.44,1
"A00004885-V02","A00004885","V02","CL01","Year 0",348.14,1
"A00004936-V02","A00004936","V02","CL01","Year 0",1043.57,1
"A00004955-V01","A00004955","V01","CL01","Year 0",1361.75,1
"A00004955-V02","A00004955","V02","CL01","Year 0",81.75,1
"A00004970-V03","A00004970","V03","CL01","Year 0",2635.64,1
"A00004990-V02","A00004990","V02","CL01","Year 0",1907.97,1
"A00005007-V02","A00005007","V02","CL01","Year 0",119.86,1
"A00005016-V02","A00005016","V02","CL01","Year 0",89.13,1
"A00005038-V01","A00005038","V01","CL01","Year 0",206.17,1
"A00005045-V01","A00005045","V01","CL01","Year 0",157.29,1
"A00005055-V04","A00005055","V04","CL01","Year 0",36.25,1
"A00005058-V05","A00005058","V05","CL01","Year 0",5708.59,1
"A00005073-V01","A00005073","V01","CL01","Year 0",131.67,1
"A00005083-V02","A00005083","V02","CL01","Year 0",14.94,1
"A00005102-V02","A00005102","V02","CL01","Year 0",6091.51,1
"A00005109-V01","A00005109","V01","CL01","Year 0",98.01,1
"A00005109-V02","A00005109","V02","CL01","Year 0",89.69,1
"A00005114-V01","A00005114","V01","CL01","Year 0",540.09,1
"A00005114-V01","A00005114","V01","CL02","Year 0",73.33,1
"A00005125-V01","A00005125","V01","CL01","Year 0",111.55,1
"A00005125-V03","A00005125","V03","CL01","Year 0",19.76,1
"A00005128-V02","A00005128","V02","CL01","Year 0",504.6,1
"A00005128-V02","A00005128","V02","CL02","Year 0",141.7,1
"A00005130-V01","A00005130","V01","CL01","Year 0",1759.97,1
"A00005148-V01","A00005148","V01","CL01","Year 0",1963.33,1
